Time[sec],package0-bigcore-CPU0-INST_RETIRED.ANY,package0-bigcore-CPU0-CPU_CLK_UNHALTED.THREAD,package0-bigcore-CPU0-CPU_CLK_UNHALTED.REF_TSC,package0-bigcore-CPU0-DTLB_LOAD_MISSES.WALK_PENDING,package0-bigcore-CPU0-TOPDOWN.SLOTS:perf_metrics,package0-bigcore-CPU0-IDQ.DSB_UOPS:u0x2C,package0-bigcore-CPU0-L1D.REPLACEMENT,package0-bigcore-CPU0-L2_RQSTS.REFERENCES,package0-bigcore-CPU0-FP_ARITH_DISPATCHED.PORT_0:u0x43,package0-bigcore-CPU0-UOPS_EXECUTED.CORE,package0-bigcore-CPU1-INST_RETIRED.ANY,package0-bigcore-CPU1-CPU_CLK_UNHALTED.THREAD,package0-bigcore-CPU1-CPU_CLK_UNHALTED.REF_TSC,package0-bigcore-CPU1-DTLB_LOAD_MISSES.WALK_PENDING,package0-bigcore-CPU1-TOPDOWN.SLOTS:perf_metrics,package0-bigcore-CPU1-IDQ.DSB_UOPS:u0x2C,package0-bigcore-CPU1-L1D.REPLACEMENT,package0-bigcore-CPU1-L2_RQSTS.REFERENCES,package0-bigcore-CPU1-FP_ARITH_DISPATCHED.PORT_0:u0x43,package0-bigcore-CPU1-UOPS_EXECUTED.CORE,Frequency0,DTS0,DTS1,DTS2,DTS3,DTS5,ratio,Frequency[MHz],cycles
0.1559999999999988,204397,321593,440874,37424.0,1187154.0,279926.0,9040.0,31787.0,39.0,435946.0,1352834.0,1023553.0,520506.0,145907.0,5211252.0,1550440.0,46919.0,127021.0,2786.0,1800947.0,1764.6715061446127,61.107142857142854,61.830357142857146,62.169642857142854,61.67857142857143,63.69642857142857,11.75,1175.0,2253243154820.0
0.17199999999999704,170184,285222,425250,36429.0,1044282.0,227978.0,7466.0,27863.0,36.0,375398.0,1348015.0,995633.0,526743.0,145073.0,5132166.0,1546034.0,46863.0,125955.0,2358.0,1760534.0,1622.5962666666667,61.00877192982456,61.68421052631579,61.89473684210526,61.473684210526315,63.271929824561404,10.210526315789474,1021.0526315789474,2293502616264.0
0.1869999999999976,177139,286296,425376,36502.0,1057320.0,238391.0,7626.0,27897.0,38.0,393786.0,1349352.0,985443.0,509733.0,139348.0,5043174.0,1539642.0,46519.0,123548.0,2872.0,1767139.0,1628.2236966824644,61.424528301886795,62.04716981132076,61.70754716981132,62.31132075471698,63.575471698113205,9.584905660377359,958.4905660377359,2132575861791.0
0.20299999999999585,670525,1145859,857430,146182.0,3865506.0,894102.0,24717.0,94435.0,318.0,2241079.0,1320779.0,1146726.0,604737.0,138192.0,3673116.0,1443417.0,45391.0,124801.0,2542.0,2242269.0,3232.9893901542982,61.401785714285715,62.151785714285715,62.419642857142854,62.160714285714285,63.535714285714285,11.0,1100.0,2253309478812.0
0.2190000000000012,148260,237613,236124,13082.0,850710.0,194350.0,5509.0,21810.0,10.0,306659.0,157815.0,258452.0,134883.0,39888.0,961950.0,177208.0,5312.0,22710.0,26.0,347323.0,2434.4554962646744,61.3421052631579,61.921052631578945,61.81578947368421,61.973684210526315,63.3421052631579,8.0,800.0,2293570129247.0
0.23400000000000176,1390749,1287137,845397,148297.0,4100574.0,1530151.0,49198.0,139445.0,2497.0,2435574.0,613430.0,1124207.0,569520.0,150799.0,3384510.0,824117.0,23526.0,86341.0,315.0,2238965.0,3683.2894254415382,61.22727272727273,62.22727272727273,62.75757575757576,62.18181818181818,64.45454545454545,14.363636363636363,1436.3636363636363,1327866987543.0
0.26500000000000057,197725,328338,453159,39282.0,1238388.0,288238.0,7666.0,30783.0,40.0,435787.0,1326971.0,1006879.0,507906.0,141994.0,5200134.0,1520028.0,46451.0,128930.0,2525.0,1719770.0,1752.8401501459753,61.02272727272727,62.09090909090909,61.68181818181818,62.20454545454545,63.07954545454545,8.954545454545455,895.4545454545455,1770663898865.0
0.2809999999999988,176646,296311,434133,37470.0,1099098.0,247318.0,7622.0,29366.0,38.0,397683.0,1348610.0,984815.0,505134.0,142347.0,5052090.0,1547071.0,46652.0,126020.0,2562.0,1767499.0,1651.1888550282977,61.46153846153846,62.353846153846156,63.53076923076923,62.46153846153846,64.8,12.523076923076923,1252.3076923076924,2615778765727.0
0.29699999999999704,194894,314989,452340,36265.0,1107882.0,261363.0,8964.0,31587.0,31.0,441349.0,1356795.0,1023168.0,539847.0,143168.0,5252190.0,1542902.0,47048.0,128330.0,2847.0,1786484.0,1684.620835654596,63.40769230769231,64.41538461538461,71.84615384615384,64.63076923076923,71.99230769230769,39.01538461538462,3901.5384615384614,2615808911147.0
0.3119999999999976,233319,489875,520191,65021.0,1732080.0,328898.0,13310.0,44313.0,33.0,532765.0,1358203.0,1091652.0,553455.0,137657.0,5333256.0,1551012.0,48154.0,128046.0,2871.0,1810546.0,2278.2124258205163,66.35245901639344,67.22950819672131,77.50819672131148,67.56557377049181,77.89344262295081,43.114754098360656,4311.475409836065,2454863483599.0
0.32799999999999585,909592,2229146,1383165,208972.0,8150034.0,1576416.0,40675.0,173786.0,51.0,2945185.0,4552417.0,4834456.0,2343915.0,455230.0,18750906.0,5688793.0,103208.0,347303.0,2935.0,8156851.0,3898.8479344112957,64.68461538461538,65.42307692307692,68.4,65.48461538461538,69.82307692307693,14.461538461538462,1446.1538461538462,2615867368858.0
0.3440000000000012,27996254,31219891,15251607,2822687.0,113936634.0,36635328.0,443148.0,1761682.0,438.0,57051274.0,57490073.0,55821507.0,27217764.0,4579990.0,264259248.0,74172859.0,904120.0,4007653.0,2730.0,95271529.0,4952.078840426455,63.046875,63.6796875,64.015625,63.609375,65.3828125,10.625,1062.5,2575652719698.0
0.35900000000000176,13455838,15796490,7947135,1352409.0,68679492.0,16465165.0,184554.0,769245.0,397.0,22605730.0,10842075.0,15252581.0,7394499.0,1455206.0,62562846.0,14998852.0,243810.0,1072189.0,3789.0,21303720.0,4808.634634745729,62.01639344262295,62.549180327868854,62.967213114754095,62.81147540983606,64.62295081967213,9.37704918032787,937.7049180327868,2454946210743.0
0.375,691686,1247930,955773,139742.0,4499658.0,948507.0,23596.0,94347.0,336.0,2050937.0,1376956.0,1613057.0,788508.0,171247.0,5590218.0,1625331.0,45775.0,138492.0,2656.0,2491032.0,3158.691714455211,61.66153846153846,62.63846153846154,62.86923076923077,62.784615384615385,64.37692307692308,10.584615384615384,1058.4615384615386,2615955521218.0
0.39000000000000057,177333,327528,452844,37160.0,1243182.0,264737.0,7584.0,31192.0,40.0,414111.0,1346840.0,1039353.0,524538.0,149295.0,5307384.0,1599972.0,45080.0,125837.0,2579.0,1807392.0,1749.7322203672788,61.24590163934426,62.25409836065574,62.00819672131148,62.540983606557376,63.557377049180324,11.442622950819672,1144.2622950819673,2455001074497.0
0.4059999999999988,195863,307722,437094,36365.0,1163430.0,282254.0,7369.0,28652.0,41.0,432034.0,1326924.0,995502.0,489321.0,137547.0,5127672.0,1526075.0,45089.0,123728.0,2488.0,1728207.0,1703.1601037763046,61.276923076923076,62.2,61.94615384615385,62.39230769230769,63.63076923076923,8.0,800.0,2616013983318.0
0.42199999999999704,217753,442826,498078,65189.0,1470960.0,326482.0,9708.0,37722.0,37.0,573266.0,1363356.0,1125443.0,565677.0,163650.0,5476968.0,1589340.0,47302.0,132836.0,2399.0,1890833.0,2150.8371363521373,61.23076923076923,62.292307692307695,62.40769230769231,62.53076923076923,64.21538461538462,10.584615384615384,1058.4615384615386,2616044138565.0
0.4369999999999976,709999,1232836,883575,155929.0,4136376.0,920797.0,26698.0,99004.0,332.0,2350820.0,1345667.0,1219580.0,612108.0,142758.0,3836274.0,1493008.0,44980.0,125321.0,2589.0,2329188.0,3375.4654117647056,61.868852459016395,62.69672131147541,63.4344262295082,62.68852459016394,65.11475409836065,14.19672131147541,1419.672131147541,2455084231449.0
0.45299999999999585,469035,1127930,824796,147959.0,4594446.0,850680.0,19886.0,92462.0,54.0,1169627.0,5002180.0,4998268.0,2423358.0,426396.0,27697512.0,6864108.0,89785.0,393952.0,2950.0,6914808.0,3308.318973418882,61.640625,62.359375,62.3671875,62.2109375,64.1328125,11.28125,1128.125,2575854626304.0
0.4690000000000012,130262,150110,221760,6500.0,592032.0,173138.0,3903.0,13926.0,0.0,246423.0,70238.0,119752.0,94815.0,11538.0,415326.0,113622.0,2396.0,9208.0,0.0,212380.0,1637.5636363636363,61.41538461538462,62.26923076923077,62.06153846153846,62.06923076923077,63.46923076923077,8.0,800.0,2616132279227.0
0.48400000000000176,713712,1400775,807219,201090.0,4489146.0,1032612.0,26954.0,104615.0,319.0,2496565.0,1304456.0,1255864.0,614376.0,153573.0,3657666.0,1472257.0,46470.0,128087.0,2547.0,2331561.0,4198.061343947554,61.28688524590164,62.08196721311475,62.18852459016394,62.17213114754098,63.704918032786885,10.065573770491802,1006.5573770491803,2455166951800.0
0.5,772914,1458727,1072008,150318.0,5336322.0,1127774.0,30380.0,121262.0,376.0,2528633.0,1370907.0,1345445.0,666666.0,167921.0,4262370.0,1587204.0,48164.0,139098.0,2526.0,2475534.0,3291.9086036671365,61.323076923076925,62.10769230769231,62.50769230769231,62.11538461538461,63.99230769230769,11.876923076923077,1187.6923076923076,2616190735914.0
0.5150000000000006,665922,1123121,830403,134754.0,3708510.0,891140.0,24223.0,91294.0,326.0,2215791.0,1346363.0,1276212.0,635733.0,157100.0,4205784.0,1530568.0,46810.0,134230.0,2609.0,2373565.0,3271.970745770427,61.0,62.5,62.5,62.0,64.0,8.0,800.0,120747992785.0
0.5309999999999988,172887,412814,486045,61147.0,1431984.0,289193.0,8736.0,36160.0,44.0,518975.0,1399341.0,1089390.0,551124.0,144332.0,5473230.0,1616845.0,47843.0,134334.0,2816.0,1828183.0,2054.7061049902786,60.984848484848484,61.45454545454545,62.06060606060606,61.63636363636363,63.378787878787875,11.818181818181818,1181.8181818181818,1328331643391.0
0.546999999999997,188829,305943,433125,36802.0,1163124.0,268579.0,7327.0,28663.0,30.0,406852.0,1326716.0,997129.0,496314.0,141738.0,5132592.0,1517928.0,46197.0,125203.0,2853.0,1734433.0,1708.8307200000002,60.943548387096776,61.58064516129032,61.685483870967744,61.564516129032256,63.04032258064516,11.387096774193548,1138.7096774193549,2495674408378.0
0.5619999999999976,174974,284355,433188,36807.0,1058046.0,239991.0,7589.0,27733.0,31.0,389033.0,1348012.0,976025.0,510678.0,140192.0,5036580.0,1540066.0,46190.0,124485.0,2438.0,1751140.0,1588.0209424083769,61.060344827586206,61.672413793103445,61.71551724137931,61.87068965517241,63.35344827586207,9.448275862068966,944.8275862068965,2334687992558.0
0.5779999999999959,196669,305363,448686,36599.0,1116150.0,263105.0,8605.0,30255.0,31.0,415177.0,1348333.0,991577.0,512379.0,144174.0,5081544.0,1537308.0,46304.0,125242.0,2454.0,1785810.0,1646.439090143218,61.16129032258065,61.50806451612903,61.983870967741936,61.83064516129032,63.46774193548387,10.03225806451613,1003.2258064516129,2495727677620.0
0.5940000000000012,150973,379009,467460,60291.0,1263678.0,246579.0,8737.0,33102.0,45.0,480025.0,1419503.0,1043759.0,526239.0,140836.0,5272386.0,1599312.0,47617.0,128809.0,2340.0,1805939.0,1961.448194070081,60.895161290322584,61.314516129032256,61.86290322580645,61.395161290322584,63.20967741935484,11.387096774193548,1138.7096774193549,2495755135182.0
0.6090000000000018,731524,1198112,869085,142637.0,4067550.0,934493.0,24702.0,95609.0,312.0,2335694.0,1321691.0,1255487.0,635733.0,157727.0,3969792.0,1482243.0,46968.0,133280.0,2482.0,2333881.0,3335.085233780355,61.077586206896555,61.5948275862069,61.94827586206897,61.793103448275865,63.51724137931034,10.89655172413793,1089.655172413793,2334763512947.0
0.625,677422,1155626,851319,137156.0,3863076.0,905547.0,25061.0,92796.0,324.0,2272406.0,1346721.0,1252568.0,611793.0,160898.0,3986568.0,1507471.0,47546.0,133648.0,2422.0,2364756.0,3283.9516317620073,60.846774193548384,61.58064516129032,61.903225806451616,61.54032258064516,63.346774193548384,10.709677419354838,1070.967741935484,2495808233907.0
0.6400000000000006,642792,1177414,937503,140058.0,3806214.0,884176.0,24465.0,91431.0,323.0,2255691.0,1416366.0,1295124.0,651924.0,163266.0,4379046.0,1567417.0,48983.0,138351.0,2440.0,2391306.0,3038.28355621262,60.88793103448276,61.525862068965516,61.85344827586207,61.327586206896555,63.258620689655174,10.172413793103448,1017.2413793103449,2334813182858.0
0.6559999999999988,195017,321637,463176,36330.0,1130364.0,247227.0,8784.0,31293.0,34.0,452263.0,1350414.0,1014724.0,529893.0,147397.0,5183736.0,1550581.0,46942.0,128895.0,2410.0,1797363.0,1679.932100108814,60.774193548387096,61.50806451612903,61.685483870967744,61.346774193548384,63.225806451612904,9.35483870967742,935.483870967742,2495861328701.0
0.671999999999997,170052,291360,428652,36282.0,1059210.0,232129.0,7526.0,28293.0,36.0,385275.0,1346969.0,983507.0,509859.0,141442.0,5101476.0,1522916.0,46272.0,124307.0,2816.0,1734622.0,1644.3597883597884,60.75,61.556451612903224,61.903225806451616,61.443548387096776,63.24193548387097,11.387096774193548,1138.7096774193549,2495888760585.0
0.6869999999999976,181208,293916,424620,35211.0,1102032.0,237855.0,7714.0,27719.0,39.0,393964.0,1347072.0,980115.0,487179.0,144250.0,5024784.0,1525684.0,46102.0,123160.0,2460.0,1746182.0,1674.5362611275964,60.706896551724135,61.58620689655172,61.706896551724135,61.43103448275862,62.80172413793103,9.448275862068966,944.8275862068965,2334888515380.0
0.7029999999999959,187300,284147,419832,35941.0,1058484.0,251397.0,7218.0,26593.0,35.0,394072.0,1326683.0,974981.0,515655.0,143025.0,5017548.0,1502973.0,46505.0,125496.0,2405.0,1721863.0,1637.341656662665,60.868852459016395,61.21311475409836,61.66393442622951,61.31147540983606,62.877049180327866,9.37704918032787,937.7049180327868,2455684513224.0
0.7190000000000012,110728,270109,278208,35481.0,868770.0,183911.0,6086.0,23549.0,42.0,395223.0,160591.0,167898.0,117306.0,9830.0,606960.0,194959.0,5136.0,14956.0,0.0,282204.0,2348.773913043478,60.79838709677419,61.42741935483871,61.91129032258065,61.346774193548384,63.08064516129032,11.387096774193548,1138.7096774193549,2495968850641.0
0.7340000000000018,1366314,1031929,636048,136629.0,5000358.0,1586828.0,46866.0,132971.0,2553.0,1859816.0,129608.0,292617.0,161532.0,43947.0,826878.0,193554.0,6534.0,22540.0,9.0,438268.0,3924.928050713154,60.48275862068966,61.25,61.36206896551724,61.06896551724138,62.827586206896555,10.172413793103448,1017.2413793103449,2334963506690.0
0.75,653389,1113663,833112,136430.0,3667554.0,874355.0,23982.0,91075.0,341.0,2211793.0,1349310.0,1261279.0,642348.0,161355.0,4073868.0,1525158.0,47683.0,132039.0,2558.0,2361475.0,3233.8671506352084,60.225806451612904,61.03225806451613,61.096774193548384,60.83064516129032,62.443548387096776,8.0,800.0,2496022243773.0
0.7650000000000006,695021,1200564,870534,137525.0,3999612.0,926255.0,25920.0,96916.0,349.0,2334468.0,1360431.0,1298940.0,659106.0,167946.0,4040460.0,1517428.0,48315.0,136777.0,2503.0,2414595.0,3336.348067737734,60.827586206896555,61.491379310344826,61.87931034482759,61.456896551724135,63.241379310344826,11.620689655172415,1162.0689655172414,2335013389726.0
0.7809999999999988,662818,1051223,798714,127805.0,3454380.0,852412.0,23117.0,83053.0,301.0,2159944.0,1326585.0,1199562.0,605745.0,161346.0,3955008.0,1464826.0,47711.0,132701.0,2453.0,2294667.0,3184.016658778987,60.74193548387097,61.435483870967744,61.846774193548384,61.37096774193548,63.21774193548387,12.064516129032258,1206.4516129032259,2496075341914.0
0.8279999999999959,325996,8512127,4566996,36828.0,49177470.0,465663.0,8096.0,31495.0,31.0,717360.0,1378002.0,1132954.0,573741.0,146079.0,5802630.0,1616609.0,47291.0,130395.0,2409.0,1826503.0,4508.989637477239,61.18571428571428,61.642857142857146,62.25714285714286,61.57142857142857,63.7,10.4,1040.0,1409256926038.0
0.8440000000000012,184189,2363406,1590561,60618.0,13163724.0,312786.0,9084.0,36115.0,38.0,540122.0,1419435.0,1049716.0,530901.0,139155.0,5284716.0,1607130.0,47981.0,129735.0,2811.0,1824205.0,3594.676214995841,60.950819672131146,61.5655737704918,61.778688524590166,61.704918032786885,63.48360655737705,10.065573770491802,1006.5573770491803,2456154393675.0
0.8590000000000018,194459,301726,434889,37348.0,1110546.0,255880.0,8635.0,30397.0,36.0,410942.0,1350425.0,1133093.0,584766.0,139148.0,5801232.0,1527034.0,47079.0,126510.0,2770.0,1736938.0,1678.4410256410258,61.223214285714285,62.044642857142854,62.205357142857146,62.0,63.776785714285715,11.75,1175.0,2254853637375.0
0.875,681171,1244205,887355,149716.0,3921174.0,908426.0,24378.0,91772.0,296.0,2396843.0,4092924.0,3933768.0,1927044.0,180763.0,19621518.0,4544452.0,56160.0,159290.0,2570.0,6137770.0,3392.08178913738,60.516666666666666,61.19166666666667,61.4,61.125,62.86666666666667,10.1,1010.0,2415939526333.0
0.8900000000000006,674557,1154044,855855,138876.0,3886188.0,898714.0,25081.0,93800.0,334.0,2278304.0,1348352.0,1234330.0,606816.0,156036.0,3977310.0,1498727.0,47799.0,132301.0,2356.0,2323204.0,3262.0750533676846,60.56140350877193,61.228070175438596,61.48245614035088,61.10526315789474,62.92982456140351,9.473684210526315,947.3684210526316,2295166545646.0
0.9059999999999988,676271,1155255,920934,133020.0,3854892.0,910303.0,24973.0,91601.0,340.0,2262094.0,1355141.0,1271176.0,647514.0,164704.0,4147140.0,1523816.0,48405.0,135639.0,2401.0,2362379.0,3034.7374469831716,60.86666666666667,61.45,62.05,61.35,63.25,12.2,1220.0,2415989830131.0
0.921999999999997,173656,307872,434385,38470.0,1134312.0,238554.0,7556.0,29942.0,41.0,397361.0,1347088.0,1004963.0,511623.0,142089.0,5144430.0,1563168.0,46543.0,127445.0,2840.0,1784445.0,1714.6170848440897,60.86666666666667,61.375,61.458333333333336,61.2,62.78333333333333,11.5,1150.0,2416015516119.0
0.9369999999999976,680766,1068568,801486,128840.0,3566100.0,852568.0,24168.0,86860.0,296.0,2190217.0,1328658.0,1218634.0,615825.0,163468.0,3948012.0,1460592.0,48367.0,133394.0,2539.0,2315468.0,3225.3585285332492,61.271929824561404,61.89473684210526,62.96491228070175,62.026315789473685,64.0,10.210526315789474,1021.0526315789474,2295238533018.0
0.9529999999999959,175177,387021,475965,46813.0,1354998.0,292257.0,8419.0,34865.0,34.0,517046.0,1420077.0,1069948.0,544446.0,147286.0,5335740.0,1612322.0,48365.0,132823.0,2364.0,1874453.0,1967.1219589675713,61.09166666666667,62.025,62.0,61.6,63.375,10.1,1010.0,2416065658022.0
0.9690000000000012,780427,1415780,816417,137144.0,4539222.0,1132998.0,21232.0,87296.0,22.0,1970125.0,3723188.0,3980658.0,1935927.0,311017.0,20113350.0,5252705.0,52325.0,282604.0,30.0,5876859.0,4195.227409522339,61.25,61.525,61.791666666666664,61.45,63.041666666666664,10.8,1080.0,2416091372613.0
0.9840000000000018,1362917,1077358,652932,137773.0,5188374.0,1639431.0,47267.0,137117.0,2579.0,1890988.0,122480.0,312671.0,170478.0,47230.0,887316.0,202633.0,6429.0,23964.0,12.0,437100.0,3991.754843689695,61.21052631578947,61.921052631578945,61.81578947368421,61.76315789473684,63.45614035087719,8.0,800.0,2295310800154.0
1.0,193384,334893,446166,40303.0,1248234.0,286981.0,8879.0,32282.0,37.0,441270.0,1349560.0,1051618.0,528318.0,146460.0,5359008.0,1624734.0,47306.0,134475.0,2501.0,1848882.0,1815.8558599265743,61.108333333333334,61.55,62.108333333333334,61.55,63.34166666666667,11.5,1150.0,2416142583963.0
1.0150000000000006,655291,1173951,862344,138466.0,3906132.0,929566.0,23961.0,94119.0,337.0,2261897.0,1426107.0,1377508.0,672462.0,171748.0,4601328.0,1608134.0,49512.0,145584.0,2494.0,2483054.0,3293.3751022793685,61.06140350877193,61.6578947368421,61.824561403508774,61.60526315789474,63.21052631578947,12.421052631578947,1242.1052631578948,2295360116835.0
1.0309999999999988,700578,1196138,930951,140472.0,4070688.0,962657.0,25372.0,96839.0,367.0,2337112.0,1325792.0,1280550.0,631071.0,169342.0,3957468.0,1510831.0,48424.0,137310.0,2540.0,2384116.0,3108.3236922244027,61.03333333333333,61.675,62.03333333333333,61.85,63.375,8.0,800.0,2416193594790.0
1.046999999999997,668356,1106408,820197,134555.0,3626382.0,878258.0,24050.0,88372.0,350.0,2215461.0,1322913.0,1233270.0,616896.0,157607.0,4053822.0,1480196.0,47699.0,135192.0,2465.0,2305374.0,3263.389446194024,61.2,61.725,62.05,62.05,63.75,11.5,1150.0,2416219287859.0
1.0619999999999976,175484,307173,431991,37818.0,1143648.0,248625.0,7665.0,29789.0,35.0,398567.0,1350255.0,1009191.0,510363.0,142272.0,5177364.0,1572055.0,46568.0,128357.0,2831.0,1783148.0,1720.2046375966165,60.78947368421053,61.31578947368421,61.73684210526316,61.23684210526316,63.01754385964912,10.947368421052632,1094.7368421052631,2295432114286.0
1.0779999999999959,207808,306238,437409,37651.0,1119834.0,259454.0,8421.0,29640.0,35.0,438796.0,1326596.0,1001076.0,512253.0,139448.0,5190798.0,1500301.0,46514.0,125563.0,2565.0,1730601.0,1693.7259397954776,61.025,61.625,61.96666666666667,61.65,63.36666666666667,9.4,940.0,2416269372790.0
1.0940000000000012,155401,379137,483147,57777.0,1284144.0,253188.0,8860.0,34265.0,40.0,486061.0,1419535.0,1051324.0,542241.0,140920.0,5309202.0,1603351.0,48003.0,129290.0,2373.0,1821646.0,1898.404068327031,60.391304347826086,61.19565217391305,60.97826086956522,61.08695652173913,62.65217391304348,8.0,800.0,926243403416.0
1.125,189954,320774,435267,37215.0,1151328.0,264479.0,8080.0,29736.0,33.0,442628.0,1366831.0,1030466.0,513576.0,142734.0,5168526.0,1562811.0,46852.0,126144.0,2891.0,1809567.0,1782.851584889275,60.62280701754386,61.46491228070175,61.62280701754386,61.28947368421053,62.94736842105263,10.947368421052632,1094.7368421052631,2295696737793.0
1.1400000000000006,668610,1136234,836388,137462.0,3638490.0,882911.0,25453.0,92290.0,339.0,2273216.0,1360160.0,1309896.0,656271.0,169481.0,4261098.0,1549048.0,48837.0,137939.0,2513.0,2438894.0,3286.485808978608,60.3859649122807,61.19298245614035,61.0,60.921052631578945,62.175438596491226,8.0,800.0,2295722058905.0
1.1559999999999988,674228,1131251,833868,131350.0,3806586.0,888683.0,24793.0,92435.0,351.0,2240891.0,1347442.0,1237589.0,599823.0,161142.0,3966942.0,1507776.0,48221.0,133207.0,2398.0,2356320.0,3281.9611967361743,60.38333333333333,61.425,61.766666666666666,61.00833333333333,62.825,10.8,1080.0,2416574572073.0
1.171999999999997,654757,1060651,863541,125219.0,3540264.0,845753.0,23311.0,88649.0,281.0,2122026.0,1343930.0,1202841.0,606375.0,157545.0,4077192.0,1493057.0,47738.0,131848.0,2449.0,2301534.0,2971.4013569708904,60.38333333333333,61.083333333333336,61.541666666666664,61.11666666666667,62.766666666666666,11.5,1150.0,2416600253584.0
