Time[sec],package0-bigcore-CPU0-INST_RETIRED.ANY,package0-bigcore-CPU0-CPU_CLK_UNHALTED.THREAD,package0-bigcore-CPU0-CPU_CLK_UNHALTED.REF_TSC,package0-bigcore-CPU0-DTLB_LOAD_MISSES.WALK_PENDING,package0-bigcore-CPU0-TOPDOWN.SLOTS:perf_metrics,package0-bigcore-CPU0-IDQ.DSB_UOPS:u0x2C,package0-bigcore-CPU0-L1D.REPLACEMENT,package0-bigcore-CPU0-L2_RQSTS.REFERENCES,package0-bigcore-CPU0-FP_ARITH_DISPATCHED.PORT_0:u0x43,package0-bigcore-CPU0-UOPS_EXECUTED.CORE,package0-bigcore-CPU0-PERF_METRICS.RETIRING,package0-bigcore-CPU0-PERF_METRICS.BAD_SPECULATION,package0-bigcore-CPU0-PERF_METRICS.FRONTEND_BOUND,package0-bigcore-CPU0-PERF_METRICS.BACKEND_BOUND,package0-bigcore-CPU0-PERF_METRICS.HEAVY_OPERATIONS,package0-bigcore-CPU0-PERF_METRICS.BRANCH_MISPREDICTS,package0-bigcore-CPU0-PERF_METRICS.FETCH_LATENCY,package0-bigcore-CPU0-PERF_METRICS.MEMORY_BOUND,package0-bigcore-CPU1-INST_RETIRED.ANY,package0-bigcore-CPU1-CPU_CLK_UNHALTED.THREAD,package0-bigcore-CPU1-CPU_CLK_UNHALTED.REF_TSC,package0-bigcore-CPU1-DTLB_LOAD_MISSES.WALK_PENDING,package0-bigcore-CPU1-TOPDOWN.SLOTS:perf_metrics,package0-bigcore-CPU1-IDQ.DSB_UOPS:u0x2C,package0-bigcore-CPU1-L1D.REPLACEMENT,package0-bigcore-CPU1-L2_RQSTS.REFERENCES,package0-bigcore-CPU1-FP_ARITH_DISPATCHED.PORT_0:u0x43,package0-bigcore-CPU1-UOPS_EXECUTED.CORE,package0-bigcore-CPU1-PERF_METRICS.RETIRING,package0-bigcore-CPU1-PERF_METRICS.BAD_SPECULATION,package0-bigcore-CPU1-PERF_METRICS.FRONTEND_BOUND,package0-bigcore-CPU1-PERF_METRICS.BACKEND_BOUND,package0-bigcore-CPU1-PERF_METRICS.HEAVY_OPERATIONS,package0-bigcore-CPU1-PERF_METRICS.BRANCH_MISPREDICTS,package0-bigcore-CPU1-PERF_METRICS.FETCH_LATENCY,package0-bigcore-CPU1-PERF_METRICS.MEMORY_BOUND,Frequency0,DTS0,DTS1,DTS2,DTS3,DTS5,ratio,Frequency[MHz],cycles
6.677,97185602,79248925,38429496,1819783,231504462,125781444,845195,3318262,127,233582490,117,37,86,19,18,36,56,9,76271225,79248268,38429244,1907187,243987192.0,117366924.0,1283690.0,3859409.0,185.0,233581987.0,80.0,64.0,89.0,18.0,8.0,62.0,53.0,8.0,4988.8502144290405,60.76865671641791,61.365671641791046,78.32089552238806,62.649253731343286,76.18656716417911,49.8955223880597,4989.55223880597,121302991309691.0
6.692,68537747,75952629,36823941,1953290,239901438,105926074,1111112,3662910,581,190768236,75,57,100,19,9,56,63,9,67202234,75962537,36828792,2687671,215842638.0,101376047.0,1209170.0,4185926.0,13911.0,190785132.0,84.0,55.0,100.0,21.0,12.0,54.0,67.0,11.0,4989.813558434716,60.82258064516129,61.895161290322584,81.60483870967742,63.13709677419355,78.41129032258064,50.0,5000.0,112250557616716.0
6.7080000000000055,60735736,76147972,36975960,2558793,209853798,87084151,1177721,4488386,77,185540227,78,48,109,24,12,47,73,13,77053500,76151513,36977598,2310825,247042644.0,106325702.0,1394606.0,4335203.0,373.0,185542549.0,79.0,51.0,103.0,20.0,8.0,49.0,66.0,9.0,4982.079542015948,60.56060606060606,62.36363636363637,80.8030303030303,63.265151515151516,78.54545454545455,50.0,5000.0,119492559011422.0
6.723000000000006,81609955,76455459,37067562,1610966,234159006,114987944,1383084,3950036,218,249853158,87,59,89,18,7,57,52,8,110185504,76451253,37065609,1595580,224560056.0,136814155.0,865825.0,2846663.0,13637.0,249845939.0,139.0,27.0,75.0,18.0,22.0,26.0,48.0,9.0,4989.8357602477345,60.98412698412698,61.88095238095238,81.61904761904762,63.023809523809526,78.55555555555556,50.0,5000.0,114061107854049.0
6.7379999999999995,84811173,75513759,36611190,1431461,231834918,109233889,1321488,4066275,95,213636127,92,50,95,19,7,48,56,9,80173665,75515055,36611820,2173730,221249826.0,106306393.0,1081150.0,3514512.0,0.0,213637170.0,96.0,45.0,96.0,19.0,13.0,43.0,57.0,9.0,4989.810103763357,61.12096774193548,62.016129032258064,83.29838709677419,63.403225806451616,79.36290322580645,50.0,5000.0,112250641541556.0
6.753,126309296,75919930,36924615,798851,244078830,146911986,579273,1816519,13368,256107837,146,14,76,19,24,13,44,8,76090826,75919894,36924615,2263951,211440696.0,101027852.0,931532.0,3345339.0,190.0,256107772.0,99.0,40.0,95.0,21.0,16.0,39.0,56.0,12.0,4974.066612637666,61.225806451612904,61.846774193548384,82.28225806451613,63.41935483870968,78.87096774193549,50.0,5000.0,112250668784910.0
6.7690000000000055,63964824,75408479,36620388,4561534,214593210,85596145,1500059,6113344,324,174560142,83,33,119,22,16,32,79,10,62631320,75408351,36620388,2483784,237857106.0,94037787.0,1135834.0,4514695.0,135.0,174560114.0,71.0,52.0,112.0,20.0,11.0,50.0,72.0,11.0,4981.601844218581,61.19565217391305,61.391304347826086,81.41304347826087,63.52173913043478,78.67391304347827,50.0,5000.0,83282771865452.0
6.7989999999999995,72134768,75716597,36709218,3332612,223751454,98092633,1324050,5252440,12,190324833,88,39,111,17,15,37,69,7,67557636,75723735,36712620,1699799,230572368.0,97708815.0,998467.0,3876654.0,227.0,190339049.0,78.0,51.0,110.0,17.0,11.0,49.0,69.0,8.0,4989.852724795172,61.0,62.21875,82.1875,63.75,78.96875,50.0,5000.0,28967986436800.0
6.828000000000003,150897444,141152215,68514453,3192665,419522004,218816602,1260234,4437416,941,413976595,95,52,72,36,14,52,47,20,164047204,141156847,68516721,3790262,427399908.0,242214853.0,1559343.0,5061515.0,10.0,413977297.0,101.0,55.0,64.0,35.0,14.0,54.0,39.0,19.0,4983.9913124315535,60.69565217391305,61.58695652173913,81.42608695652174,62.6695652173913,77.18260869565218,49.93913043478261,4993.913043478261,208207455908011.0
6.8430000000000035,83725316,77620288,37632420,1659429,232399620,115389092,1046085,3393605,269,252826335,92,56,85,20,9,54,51,10,108538663,77615655,37630152,1495208,233310312.0,138473090.0,782330.0,2469159.0,13821.0,252818101.0,130.0,35.0,74.0,20.0,19.0,34.0,45.0,9.0,4989.8199671878665,60.71186440677966,62.220338983050844,84.09322033898304,62.652542372881356,78.90677966101696,49.88135593220339,4988.135593220339,106819513763920.0
6.859000000000002,85064744,78146110,37887318,1946803,223585752,104327376,1022536,4054633,8036,238780340,101,36,99,23,13,35,58,14,110625726,78145886,37887255,998227,245289894.0,116714876.0,918212.0,4015527.0,17389.0,238780161.0,119.0,17.0,95.0,21.0,15.0,16.0,52.0,9.0,4989.824545300356,61.06349206349206,62.19047619047619,83.42063492063492,63.30952380952381,79.53174603174604,50.0,5000.0,114061541940328.0
6.875,124170127,79618832,38643885,1135150,232915494,144845900,1058271,3016571,13874,293119338,146,27,66,21,21,26,38,10,106337895,79618192,38643570,833849,244795356.0,128639156.0,831175.0,2937052.0,14390.0,293118681.0,113.0,40.0,78.0,20.0,12.0,39.0,41.0,10.0,4984.330078986623,61.142857142857146,62.54761904761905,84.17460317460318,63.74603174603175,80.61111111111111,50.0,5000.0,114061570070870.0
6.890000000000001,77281099,75911940,36859977,2678399,217042422,99875198,970621,3923372,440,208333323,91,49,97,19,10,48,62,9,84159656,75921438,36864513,2046617,238458114.0,113282888.0,927269.0,3369851.0,127.0,208353944.0,90.0,53.0,94.0,17.0,10.0,52.0,59.0,8.0,4982.264781337221,60.96666666666667,62.8,85.55833333333334,63.791666666666664,80.75833333333334,50.0,5000.0,108630092883041.0
6.906000000000006,130230972,78985005,38335878,1243315,248068440,153548238,730978,2529152,13624,283675064,142,31,69,15,18,31,43,6,98495977,78986137,38336445,1943556,225843630.0,122322895.0,1048645.0,3580844.0,312.0,283669736.0,110.0,50.0,78.0,16.0,11.0,49.0,46.0,7.0,4984.37844819936,61.357142857142854,62.857142857142854,83.73015873015873,63.88095238095238,80.31746031746032,49.888888888888886,4988.888888888889,114061624988595.0
6.920999999999999,110432490,75473144,36591408,1955051,263529930,127341335,1027256,3501543,328,223992100,104,41,93,17,8,40,60,8,77867228,75473925,36591786,3245600,189310254.0,93076744.0,1360661.0,4253063.0,78.0,223992780.0,111.0,32.0,90.0,23.0,18.0,31.0,54.0,14.0,4989.822473210104,61.11864406779661,62.19491525423729,82.99152542372882,63.66101694915254,79.55084745762711,50.0,5000.0,106819642561705.0
6.937000000000005,102878851,77446288,37622907,3360591,208686360,125800909,906858,3696268,331,266886418,140,25,77,18,24,24,49,9,111817018,77453100,37626246,1536381,256008648.0,134055353.0,864581.0,3073065.0,299.0,266897605.0,107.0,52.0,79.0,14.0,8.0,51.0,48.0,6.0,4979.893231790941,61.4609375,62.546875,85.1328125,63.515625,80.390625,49.890625,4989.0625,115872182532034.0
6.952000000000005,90215127,77810084,37764342,2966359,240768234,110503917,1179719,4365812,340,222185528,98,37,95,24,12,36,60,13,88036302,77820128,37769256,2654001,226125456.0,109712396.0,1170967.0,4083704.0,13863.0,222204034.0,105.0,35.0,93.0,25.0,15.0,33.0,59.0,15.0,4984.547465776049,61.30508474576271,62.855932203389834,83.23728813559322,63.889830508474574,80.16101694915254,50.0,5000.0,106819693984896.0
6.9680000000000035,112705782,75627505,36672426,1439305,262749168,133108132,860230,3159573,275,228964532,109,40,92,13,11,40,58,5,74123814,75626922,36672174,4268336,191017014.0,93950864.0,1400760.0,5637422.0,56.0,228969733.0,106.0,36.0,99.0,18.0,18.0,35.0,59.0,8.0,4988.98164239257,61.111111111111114,62.42857142857143,83.17460317460318,63.72222222222222,80.11111111111111,50.0,5000.0,114061734372385.0
6.984000000000002,129617140,80358812,38960145,1414103,270671814,150115210,818948,2967470,13588,263860972,125,35,84,12,13,34,52,5,85900444,80349849,38955861,3855225,211451004.0,107934898.0,1299330.0,5310567.0,229.0,263840384.0,108.0,41.0,91.0,15.0,16.0,40.0,53.0,7.0,4989.818133130665,60.9296875,62.3828125,84.3046875,63.5625,80.0625,50.0,5000.0,115872266894201.0
7.0,64818979,78588334,38101707,4251452,183386010,81558458,1319906,5236510,937,213026546,98,32,107,26,19,31,67,15,102737619,79728134,38654280,1534830,294963780.0,135804437.0,1021906.0,3442526.0,763.0,213039653.0,85.0,56.0,93.0,17.0,7.0,55.0,57.0,7.0,4989.826246178419,60.888888888888886,62.23809523809524,82.81746031746032,63.54761904761905,79.69047619047619,49.888888888888886,4988.888888888889,114061791077258.0
7.015000000000001,106274081,76946139,37331910,1947861,241692864,133963911,750829,2873080,14178,233055373,122,31,80,23,19,31,54,12,69725870,76991527,37353834,2382892,220195164.0,101112355.0,1032931.0,3629143.0,791.0,233079188.0,80.0,62.0,88.0,25.0,9.0,61.0,55.0,14.0,4986.299909884064,60.95762711864407,62.32203389830509,83.02542372881356,63.63559322033898,79.66949152542372,50.0,5000.0,106819798105071.0
7.031000000000006,66634140,78588835,38200239,2301751,231360522,98356366,1020632,3735517,726,190606927,76,53,97,31,11,52,62,18,67202690,78595833,38203704,1909344,240189246.0,102028476.0,1017164.0,3762350.0,285.0,190615399.0,74.0,54.0,98.0,30.0,10.0,53.0,63.0,16.0,4976.987438010531,60.9921875,62.265625,84.75,63.546875,80.171875,50.0,5000.0,115872351268954.0
7.045999999999999,105657412,75862732,36845991,1538978,233492718,132189175,678549,2740256,13566,239299111,128,28,80,22,20,27,53,10,70100765,75865983,36847566,1954957,221694300.0,103202526.0,1010081.0,3438168.0,685.0,239299282.0,83.0,57.0,90.0,24.0,11.0,56.0,56.0,13.0,4980.925095878138,60.94915254237288,62.398305084745765,83.44915254237289,63.59322033898305,80.02542372881356,50.0,5000.0,106819849546562.0
7.062000000000005,71340742,78041902,37836666,2873327,229595316,99837740,1178254,4333008,347,193414973,83,47,106,21,12,45,69,11,69509548,78046735,37838997,2347997,238667748.0,101848818.0,1328884.0,4276586.0,769.0,193419701.0,74.0,56.0,104.0,21.0,8.0,54.0,68.0,10.0,4989.841581665785,61.0,61.642857142857146,83.42857142857143,63.5,80.5,50.0,5000.0,12673543109148.0
7.077000000000005,108464380,76044628,36884295,1608300,246128760,136346670,722795,2805368,221,236640246,124,31,81,19,19,30,53,9,70296140,76038936,36881523,2510078,210121722.0,98675347.0,1117871.0,3843634.0,14004.0,236632064.0,87.0,53.0,94.0,23.0,11.0,51.0,59.0,13.0,4987.682808024391,61.054545454545455,62.14545454545455,81.6,63.71818181818182,79.46363636363637,50.0,5000.0,99578043994752.0
7.0930000000000035,77156645,77770499,37705122,2870271,216831360,96682161,1430999,4606345,236,199960427,97,30,97,31,16,28,59,19,77528047,77778108,37708839,2144822,249813672.0,105546725.0,1398200.0,4238854.0,1012.0,199970611.0,80.0,45.0,103.0,27.0,9.0,44.0,66.0,15.0,4989.836425427824,61.333333333333336,62.26190476190476,82.89682539682539,63.56349206349206,79.88095238095238,49.888888888888886,4988.888888888889,114062149471431.0
7.108000000000004,78612507,77002007,37403415,1728326,221230782,107792654,1159982,3491827,329,257074469,93,54,84,22,11,52,48,13,116509452,77003308,37404045,1837390,240784614.0,143290365.0,896438.0,2716460.0,13592.0,257075617.0,136.0,27.0,74.0,20.0,21.0,26.0,47.0,9.0,4980.380944745286,60.975,62.525,84.19166666666666,63.61666666666667,80.15833333333333,49.88333333333333,4988.333333333333,108630644702912.0
7.124000000000002,71136599,76550860,37153053,3542312,233090580,96747081,1391765,5159642,139,182151646,82,40,109,22,12,39,70,11,63487628,76557301,37156140,3580697,226227228.0,90439583.0,1155648.0,4482680.0,177.0,182158991.0,75.0,46.0,114.0,23.0,11.0,45.0,76.0,13.0,4984.565885123896,61.19047619047619,62.166666666666664,81.65079365079364,63.62698412698413,78.76984126984127,49.888888888888886,4988.888888888889,114062204402238.0
7.140000000000001,108128582,79235563,38487582,1615841,264101634,137389165,923868,3367334,202,236553953,112,36,88,18,16,34,54,7,70241352,79237340,38488401,3543893,211320816.0,96255116.0,1289753.0,5136686.0,59.0,236565574.0,91.0,44.0,101.0,22.0,15.0,43.0,63.0,11.0,4980.4810811341695,61.3046875,62.2421875,82.2578125,63.671875,79.53125,49.890625,4989.0625,115872744390143.0
7.155000000000001,87612055,78579665,38174094,2594379,252515220,117296401,1171155,3914664,13439,218595817,94,40,96,25,14,38,62,15,77762341,78584335,38176362,3217103,218980566.0,101661659.0,1290326.0,4579376.0,169.0,218596216.0,98.0,36.0,93.0,29.0,16.0,35.0,58.0,18.0,4979.8149909726735,61.00847457627118,62.220338983050844,83.8135593220339,63.38135593220339,79.90677966101696,49.88135593220339,4988.135593220339,106820211952518.0
7.172000000000004,87355605,80178660,38938914,1832440,254523282,120260450,1003640,3688353,212,223554093,93,45,97,20,13,44,61,11,77902652,80178986,38939103,3897846,226550370.0,103917066.0,1446938.0,5614639.0,34.0,223555953.0,94.0,37.0,103.0,22.0,16.0,36.0,63.0,10.0,4981.3462766835255,61.125,62.345588235294116,82.33823529411765,63.529411764705884,79.90441176470588,50.0,5000.0,123114851156644.0
7.187000000000005,62374075,77506114,37653336,3552087,207470088,85977341,1076542,4479626,226,211681246,82,40,107,28,14,39,71,18,95102235,77517351,37658754,2400198,257595048.0,125028072.0,932461.0,3672867.0,13852.0,211690754.0,103.0,33.0,95.0,23.0,16.0,32.0,64.0,12.0,4979.712580813557,61.25423728813559,62.09322033898305,82.54237288135593,63.53389830508475,79.63559322033899,50.0,5000.0,106820265060368.0
7.203000000000003,65301133,78082313,37898091,3057356,232154850,92683635,946925,3953995,900,188936001,74,46,104,31,10,45,70,20,67595702,78077326,37895697,2538497,236322456.0,95365245.0,872629.0,3477202.0,911.0,188928240.0,75.0,48.0,103.0,30.0,9.0,47.0,70.0,18.0,4984.333686084611,61.015625,62.6640625,83.4765625,63.53125,79.828125,49.890625,4989.0625,115872857800304.0
7.2180000000000035,110845942,77049474,37471518,1428717,247070634,140331381,719999,2531028,13868,241624393,125,31,76,23,19,30,50,11,70308272,77049664,37471644,2357254,215226540.0,101977353.0,1007526.0,3638759.0,463.0,241624562.0,86.0,55.0,88.0,26.0,12.0,53.0,56.0,15.0,4974.393818280861,61.35,62.325,80.55,63.63333333333333,78.20833333333333,50.0,5000.0,108630830556206.0
7.233000000000004,59635138,75628480,36688806,3055206,200173014,82499118,1156149,4641265,358,193633513,81,42,109,29,13,40,72,19,88796155,75640714,36694665,1853539,253643016.0,107454911.0,967288.0,4056184.0,8450.0,193656621.0,92.0,33.0,103.0,23.0,11.0,32.0,64.0,12.0,4986.818563024373,61.04237288135593,61.69491525423729,80.21186440677967,63.152542372881356,77.8135593220339,50.0,5000.0,106820341599959.0
7.249000000000002,139695776,77087824,37382121,759010,251083740,152209405,698876,2778209,25545,296451798,154,11,77,16,22,10,46,10,105829726,77092354,37384326,2402797,211456320.0,112204555.0,1169352.0,3617500.0,11717.0,296450773.0,134.0,17.0,83.0,19.0,19.0,15.0,40.0,11.0,4988.771606105496,60.7421875,62.046875,82.8671875,63.1015625,79.0859375,49.890625,4989.0625,115872940828915.0
7.264000000000003,59600293,75764254,36785259,4441059,211792290,81591820,1229956,5011985,370,174125634,78,37,118,29,13,36,83,17,68516993,75769643,36787779,2525036,242797842.0,98635503.0,1096508.0,3934696.0,174.0,174128746.0,74.0,48.0,102.0,26.0,10.0,46.0,66.0,15.0,4982.672088207942,60.940677966101696,62.11864406779661,81.09322033898304,63.30508474576271,77.96610169491525,49.76271186440678,4976.271186440678,106820393050900.0
7.2790000000000035,115847196,76117436,36940806,1340055,249241476,138549948,768991,2657027,13727,247003656,130,27,78,21,20,26,50,10,71133274,76113301,36938790,3465760,207452562.0,97689645.0,1216007.0,4580287.0,245.0,246996629.0,94.0,43.0,93.0,26.0,16.0,42.0,57.0,15.0,4984.820882662929,60.81666666666667,61.725,81.5,63.21666666666667,79.05833333333334,50.0,5000.0,108630933492983.0
7.295000000000002,67291494,77442982,37546299,5554728,208888050,85462138,1722498,6970436,13,186595622,91,25,121,23,18,24,79,10,74307482,77453232,37551276,2481281,255795408.0,101001151.0,1197203.0,4492442.0,335.0,186608003.0,76.0,46.0,113.0,18.0,10.0,45.0,74.0,10.0,4989.840997494853,60.714285714285715,62.595238095238095,85.57142857142857,63.54761904761905,81.25396825396825,50.0,5000.0,114062507628474.0
7.311,79001583,79342094,38523303,2351932,233715102,103106764,1208467,4495022,335,250965899,89,45,100,19,12,43,61,11,114830587,79345458,38525004,3579805,242351034.0,137313290.0,1180975.0,4723417.0,59.0,250978443.0,135.0,18.0,86.0,19.0,24.0,17.0,55.0,7.0,4982.5528668920215,60.796875,62.2421875,81.78125,63.4375,79.03125,50.0,5000.0,115873052426113.0
7.3260000000000005,61999409,76473290,37076319,2881638,203354370,76210110,923568,3814157,13656,173093911,83,29,110,36,13,28,77,24,65218461,76469630,37074618,2975923,255470862.0,93994091.0,1086022.0,4380784.0,412.0,173079318.0,67.0,44.0,114.0,29.0,9.0,43.0,79.0,17.0,4989.820676858455,61.0,61.5625,79.9375,62.84375,77.6875,49.5625,4956.25,28968267642529.0
7.358000000000004,94034782,78748147,38184867,1980390,234763002,117982863,896962,3418010,13460,225951902,109,33,89,27,16,32,58,14,76607222,78753811,38187639,1849642,237731778.0,106229302.0,965479.0,3494701.0,430.0,225947856.0,85.0,49.0,92.0,27.0,11.0,48.0,57.0,15.0,4989.084215545388,60.78,62.05,82.21,63.2,78.97,50.0,5000.0,90526006934168.0
7.373000000000005,65868241,75991440,36906849,2463419,232585140,92458856,1009552,4029171,243,182706728,75,48,105,25,11,47,69,14,65748267,75992168,36907164,3416806,223366530.0,90111841.0,1109014.0,4436853.0,406.0,182706272.0,79.0,42.0,111.0,26.0,12.0,41.0,76.0,14.0,4981.148394651626,61.111111111111114,61.976190476190474,80.62698412698413,63.301587301587304,77.80952380952381,50.0,5000.0,114062793971259.0
7.388000000000005,109884983,75450588,36648423,1598983,254139822,136234699,736305,2782891,13905,234842972,121,27,85,24,18,26,56,12,68170432,75449628,36647919,2370568,198558504.0,89693459.0,1150735.0,4208870.0,636.0,234842483.0,92.0,42.0,91.0,30.0,14.0,41.0,57.0,20.0,4980.5707189529,60.734375,61.4765625,81.453125,62.9609375,78.4765625,49.890625,4989.0625,115873343321088.0
7.403000000000006,92858681,76229021,36978543,1791032,225220638,115137046,1006655,2836202,17,232047173,116,27,64,47,21,26,38,29,89604933,76229353,36978732,2335358,232154052.0,110765869.0,878702.0,2670186.0,72.0,232047576.0,108.0,28.0,74.0,46.0,19.0,27.0,49.0,29.0,4987.033902422819,60.80952380952381,62.166666666666664,81.27777777777777,63.333333333333336,78.64285714285714,50.0,5000.0,114062850693060.0
7.425000000000004,164687936,109638545,53245836,2545300,335818932,228557252,850807,2319325,16,401961187,128,53,44,32,16,52,27,14,152192415,109649520,53251128,1884535,322030488.0,224988047.0,933469.0,2124327.0,14.0,401969572.0,121.0,65.0,36.0,33.0,14.0,64.0,20.0,21.0,4981.376723317857,60.68817204301075,62.20967741935484,81.26344086021506,63.344086021505376,79.02688172043011,50.0,5000.0,168378545307962.0
7.4410000000000025,113586977,76092018,36891414,1609356,240563916,142316366,696923,2269277,13947,248040818,132,29,73,23,20,28,49,11,74844616,76098701,36894690,2683956,216020388.0,107484351.0,987128.0,3583002.0,289.0,248057260.0,92.0,51.0,86.0,25.0,12.0,50.0,56.0,15.0,4989.8279839748075,60.19117647058823,62.01470588235294,83.55882352941177,62.36764705882353,77.6470588235294,49.89705882352941,4989.705882352941,123115534298297.0
7.456000000000003,71952381,76553142,37184049,2104710,246942180,97233776,1088168,4183423,286,184509466,76,44,111,21,10,43,72,13,67481717,76556925,37185939,5559951,212386824.0,85308731.0,1703123.0,6893267.0,1.0,184512684.0,90.0,23.0,122.0,24.0,18.0,22.0,81.0,11.0,4980.559301823208,60.57142857142857,62.11904761904762,85.61904761904762,61.785714285714285,78.26190476190476,49.888888888888886,4988.888888888889,114062950730026.0
7.472000000000001,112611192,76695666,37286487,1721966,250337040,138861498,855354,2966035,13608,247246723,126,29,81,20,19,28,52,10,75381337,76690026,37283715,3567859,209820006.0,97685743.0,1308781.0,5028977.0,245.0,247236347.0,97.0,39.0,95.0,24.0,16.0,38.0,58.0,13.0,4976.123258466264,60.73880597014925,62.365671641791046,82.63432835820896,63.208955223880594,79.2089552238806,50.0,5000.0,121305073709183.0
7.487000000000002,62736528,75629894,36677781,4938444,192555504,76699353,1423608,5687890,417,190616518,91,23,117,31,19,22,79,18,83646681,75630033,36677907,1719088,261224106.0,105152678.0,1244538.0,4012495.0,232.0,190616712.0,83.0,43.0,102.0,23.0,11.0,41.0,64.0,11.0,4988.4108192041385,60.8671875,61.8203125,81.3828125,63.421875,78.7734375,49.890625,4989.0625,115873532954903.0
7.5020000000000024,107334166,77974479,37903320,1873092,235476834,130831322,597318,2310657,237,239265710,129,22,75,30,21,22,50,18,73215138,77984997,37908360,2349487,232399230.0,102960112.0,1034380.0,3853425.0,3642.0,239279278.0,82.0,48.0,95.0,30.0,10.0,47.0,62.0,17.0,4976.7635024267,60.88095238095238,62.166666666666664,82.55555555555556,63.46031746031746,79.66666666666667,50.0,5000.0,114063037353600.0
7.518000000000001,63469997,77097239,37410219,2776810,221510502,89528081,1079045,4195551,849,180377573,76,47,109,27,10,45,73,16,69710326,77099490,37411290,2309090,241074204.0,100179536.0,1199659.0,4114178.0,10593.0,180378385.0,74.0,52.0,103.0,25.0,8.0,50.0,67.0,13.0,4985.633486636366,60.75735294117647,62.3014705882353,83.13970588235294,63.55882352941177,79.625,49.89705882352941,4989.705882352941,123115690930746.0
7.534000000000006,92858749,78774187,38231487,2121457,243541170,122548784,952777,3422843,537,216082345,104,39,87,25,15,38,56,13,67449237,78769544,38229219,2565675,229091964.0,102648047.0,1215937.0,4105796.0,541.0,216075387.0,77.0,58.0,95.0,27.0,10.0,56.0,62.0,14.0,4984.648208697716,61.0,62.16417910447761,80.76865671641791,63.45522388059702,78.53731343283582,49.8955223880597,4989.55223880597,121305198119114.0
7.5489999999999995,77694353,75554491,36654912,2040894,248921238,104316195,1143489,3681818,458,205158777,80,47,95,28,9,46,62,17,77305754,75554437,36654849,3044361,204405600.0,96616183.0,1152648.0,4281251.0,13971.0,205158700.0,106.0,27.0,95.0,34.0,18.0,26.0,66.0,21.0,4986.546540534595,60.53125,61.890625,81.7890625,63.0078125,78.8359375,49.890625,4989.0625,115873651800735.0
7.564,71455704,75874614,36819720,2178410,246345330,100218568,1163411,4046427,324,188613259,75,47,106,24,8,46,69,15,73034359,75874473,36819657,4372448,208901922.0,89498780.0,1404388.0,4692481.0,8.0,188613077.0,97.0,28.0,105.0,28.0,18.0,27.0,68.0,15.0,4985.2596974881935,61.007936507936506,61.92857142857143,81.43650793650794,63.142857142857146,78.65873015873017,50.0,5000.0,114063154346081.0
7.579000000000001,78199753,76183513,36986922,2526504,217386768,107336290,930977,3566634,535,244352838,99,44,90,22,15,43,59,13,105112227,76185934,36988119,1697714,239719848.0,133541245.0,898152.0,2934363.0,13528.0,244354091.0,120.0,36.0,79.0,20.0,16.0,35.0,50.0,10.0,4982.927604778793,60.904761904761905,61.61904761904762,80.42857142857143,63.214285714285715,77.78571428571429,50.0,5000.0,114063182471080.0
7.595000000000006,75232082,75939073,36817200,3448649,212948700,95799857,1424160,5376615,34,212394486,95,36,107,20,14,35,67,9,100695043,75946373,36820728,1644817,242705916.0,109272530.0,1179032.0,4303229.0,115.0,212405155.0,103.0,35.0,96.0,18.0,8.0,34.0,57.0,10.0,4989.83641889117,60.8235294117647,61.5,80.5,62.61764705882353,77.3529411764706,50.0,5000.0,30778958818641.0
7.626000000000005,65513608,77257420,37456398,4379658,215067462,89529948,1537467,6123367,17,176893883,85,37,117,20,15,36,76,8,63878346,77257157,37456272,2589174,248476362.0,99756075.0,1267484.0,4594125.0,137.0,176893507.0,66.0,59.0,112.0,17.0,7.0,57.0,72.0,9.0,4989.832457034443,61.21875,61.895833333333336,82.15625,63.385416666666664,78.84375,50.0,5000.0,86905469173622.0
7.641000000000005,77005608,77916533,37827783,2759578,214261152,105652593,1255389,4559867,254,258951734,96,49,92,19,14,47,54,9,118464358,77926078,37832445,1394402,253268178.0,148226597.0,892049.0,2898817.0,13583.0,258964527.0,129.0,34.0,77.0,16.0,18.0,33.0,47.0,8.0,4982.995610226484,60.81666666666667,61.65833333333333,83.1,62.975,79.425,49.88333333333333,4988.333333333333,108631859431597.0
7.657000000000004,68585167,79273267,38433780,3393716,222206328,97139455,1315153,5009837,41,192926017,84,44,110,20,14,42,70,9,69316320,79264904,38429748,2455848,253405452.0,106007018.0,1275810.0,4466235.0,569.0,192909276.0,71.0,57.0,108.0,18.0,7.0,55.0,68.0,9.0,4989.826333147559,60.8671875,62.3125,83.5,63.3046875,80.0234375,50.0,5000.0,115874011520299.0
7.673000000000002,107837794,77001698,37350621,2269263,263362938,132812260,810337,3328665,1027,218878981,113,27,92,25,17,26,62,12,61125685,77001887,37350747,2966967,198648330.0,81319531.0,768753.0,3422177.0,142.0,218879163.0,82.0,41.0,98.0,33.0,13.0,39.0,63.0,23.0,4987.400552231782,61.515625,62.3125,81.7421875,63.71875,79.2265625,50.0,5000.0,115874040550288.0
